ID. Ils,IUPAC,FG,MW,Temperatura reducida,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,Tensión superficial
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.226745505,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,44.5
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.230749487,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,44.1
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.234753469,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,43.7
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.238757451,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,43.4
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.242761433,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,43.3
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.246765415,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,43
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.250769397,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,42.8
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.254773379,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,42.5
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.258777361,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,42
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.262781343,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,41.7
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.266785326,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,41.5
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.270789308,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,41.3
162,1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,409.87,0.27479329,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.836046739,960.8562605,912.5182139,1248.75684,33.75380751,0.312371258,0.774798079,41
163,3-hexyl-1-methylimidazolium bromotrichloroferrate(III),C10H19BrCl3FeN2,409.38,0.264060306,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.973595862,1026.781576,818.4430329,1129.098141,26.88931708,0.294099238,0.610859622,42.6
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.240754434,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,35.04
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.244932023,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.87
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.249109612,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.61
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.2532872,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.37
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.257464789,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.14
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.261642378,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.94
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.265819966,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.72
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.269997555,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.48
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.244973799,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.53
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.249151388,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.31
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.253328976,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.08
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.257506565,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.85
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.261684154,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.62
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.265861742,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.41
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.270039331,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,33.2
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.244932023,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,32.54
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.249067836,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,34.4
164,1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,408.37,0.249151388,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.460262429,969.78,810.42,1196.86269,26.74979888,0.260685676,0.275358346,35.3
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.222010859,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,38.01
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.22985161,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,37.34
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.233771985,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,36.73
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.237692361,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,36.45
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.245533111,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,35.71
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.253373862,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,34.85
165,1-(methoxymethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,C8H11F6N3O5S2,407.3,0.261214613,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.467714911,891.52,839.1,1275.388065,31.57248585,0.265439329,0.227121838,33.51
166,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C8H11F6N3O5S2,407.3,0.229748844,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.46858149,896.61,908.86,1297.503806,33.0706382,0.274856028,0.517155641,34
168,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,0.232780598,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.477015607,933.02,839.56,1259.340353,29.95922164,0.26695995,0.257464154,35.76
168,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,0.240721263,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.477015607,933.02,839.56,1259.340353,29.95922164,0.26695995,0.257464154,35.37
168,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,0.248661928,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.477015607,933.02,839.56,1259.340353,29.95922164,0.26695995,0.257464154,34.94
168,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,0.256602593,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.477015607,933.02,839.56,1259.340353,29.95922164,0.26695995,0.257464154,34.56
168,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,0.264543258,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.477015607,933.02,839.56,1259.340353,29.95922164,0.26695995,0.257464154,34.15
168,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,0.272483923,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.477015607,933.02,839.56,1259.340353,29.95922164,0.26695995,0.257464154,33.7
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.229387671,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,38.42
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.237488948,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,37.66
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.241539587,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,37.19
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.245590226,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,37.02
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.253691503,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,36.27
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.26179278,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,35.7
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.269894058,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,34.88
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.277995335,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,34.22
170,1-(methoxymethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,C9H10F6N2O5S2,404.3,0.286096613,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.483691679,884.64,800.82,1234.37323,31.66144048,0.272909404,0.17842785,33.45
171,"N-methyl-N,N-dioctyl-1-octanaminium chloride",C25H54ClN,404.16,0.273142961,4,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67378567,1580.92,885.73,1072.698338,9.437575939,0.167286347,0.985831649,26.44
172,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,C9H11F6N3O4S2,403.31,0.235330062,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.487546985,919.39,836.24,1266.943959,31.2146385,0.27243847,0.234877232,31.7
172,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,C9H11F6N3O4S2,403.31,0.239276566,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.487546985,919.39,836.24,1266.943959,31.2146385,0.27243847,0.234877232,31.5
